Sample Date,Address,1st Draw,2/3 Min,5 Min
8/10/21 10:00,97XX S WENTWORTH AVE ,3.3,2,1.7
12/12/18,97XX S WINCHESTER AVE,4.4,4.4,2.1
5/6/19,97XX S WINCHESTER AVE,5.7,9.1,4
2/21/19,97XX S WINCHESTER AVE,210,4.2,9.1
5/16/19,97XX S WINCHESTER AVE,See Follow-Up Sequential Sampling Table for Results,,
2/21/19,97XX S WINCHESTER AVE,210,4.2,9.1
5/26/23 5:06,97XX S WINCHESTER AVE ,5.3,5.8,3.5
1/3/19,97XX S WOOD ST,3.7,1.5,1.2
8/10/21 9:00,97XX S WOODLAWN AVE ,6.8,12,6.9
9/2/22 14:20,97XX S WOODLAWN AVE ,4.2,4.6,2.4
9/22/19,97XX S YALE AVE,6.2,6.3,7.1
3/13/20,97XX S YALE AVE,1.6,2.6,< 1
2/8/19,97XX S YATES AVE,2.1,3,1.2
6/3/20,97XX S YATES AVE,7.4,11,5.6
9/11/17,97XX S YATES AVE,8.6,33,17
11/1/17,97XX S YATES AVE,See Follow-Up Sequential Sampling Table for Results,,
9/11/17,97XX S YATES AVE,8.6,33,17
1/29/19,98XX S ABERDEEN ST,10,6.1,3.3
7/28/20,98XX S ABERDEEN ST,< 1,< 1,< 1
3/3/19,98XX S AVENUE H,1.5,< 1,< 1
12/9/21 15:00,98XX S AVENUE H ,1.3,1.3,1
8/8/23 8:41,98XX S AVENUE J ,0.9,1.6,0.7
6/29/16,98XX S BELL AVE,5.1,5.5,3.8
8/17/16,98XX S BELL AVE,3.9,2.7,1.9
4/3/19,98XX S BELL AVE,2.3,6.4,1
9/8/19,98XX S BELL AVE,2.9,3.4,8.4
9/26/22,98XX S BELL AVE,See Follow-Up Sequential Sampling Table for Results,,
8/13/20,98XX S BELL AVE,6.7,19,3.3
2/1/22 14:50,98XX S BELL AVE ,1.2,0.6,<0.5
4/26/24 8:00,98XX S BEVERLY AVE ,<0.5,<0.5,<0.5
6/16/16,98XX S CALHOUN AVE,7.9,< 1,< 1
7/8/19,98XX S CALUMET ,See Follow-Up Sequential Sampling Table for Results,,
4/17/19,98XX S CALUMET ,5.3,18,3
12/14/18,98XX S CALUMET AVE,9,14,4.2
2/11/20,98XX S CALUMET AVE,3,6.5,1.5
11/19/20,98XX S CALUMET AVE,6.3,9.9,16
4/17/19,98XX S CALUMET AVE,5.3,18,3
6/11/21,98XX S CALUMET ST,See Follow-Up Sequential Sampling Table for Results,,
11/19/20,98XX S CALUMET ST,9,14,4.2
5/20/19,98XX S CHARLES ST,7.3,20,3.8
9/18/19 9:00,98XX S CHARLES ST,See Follow-Up Sequential Sampling Table for Results,,
5/20/19,98XX S CHARLES ST,7.3,20,3.8
4/26/22 8:39,98XX S CHARLES ST ,7.6,0.8,1
12/21/23 8:00,98XX S CHARLES ST ,5.1,3.1,2.6
4/1/19,98XX S DAMEN AVE,1.1,< 1,< 1
4/4/19,98XX S DAMEN AVE,< 1,1.9,< 1
12/1/19,98XX S DAMEN AVE,2.5,11,1.7
6/3/19,98XX S DAMEN AVE,3.9,15,11
10/17/19 13:00,98XX S DAMEN AVE,See Follow-Up Sequential Sampling Table for Results,,
6/3/19,98XX S DAMEN AVE,3.9,15,11
6/12/22 8:37,98XX S DAMEN AVE ,1.9,6.7,1.2
8/14/19,98XX S DOBSON AVE,3.1,8.1,3.6
11/5/19,98XX S DOBSON AVE,19,22,4.2
,98XX S DOBSON AVE,Customer declined further testing,,
7/12/19,98XX S DR MARTIN LUTHER KING JR DR,5.6,7.4,1.8
9/9/23 13:43,98XX S DREXEL AVE ,<0.5,<0.5,<0.5
10/8/19,98XX S ELLIS AVE,5.9,7.5,2.5
10/22/20,98XX S ELLIS AVE,2.6,8,1.9
11/12/22 5:11,98XX S ELLIS AVE ,9.9,13,2.9
6/9/23 11:00,98XX S ELLIS AVE ,9.6,13,3.5
7/29/23 6:36,98XX S ELLIS AVE ,4.4,0.7,0.6
3/19/19,98XX S EMERALD AVE,6.4,9.7,2.8
7/30/19,98XX S EMERALD AVE,2.7,2.3,1.9
10/20/23 9:00,98XX S EXCHANGE AVE ,1.1,1.7,1.7
2/15/19,98XX S GENOA AVE,6,9.6,6.4
8/2/19,98XX S GENOA AVE,1.7,3.6,2.3
8/18/19,98XX S GENOA AVE,< 1,< 1,< 1
9/22/21 5:45,98XX S GENOA AVE ,2.5,1.5,2.3
5/30/23 8:50,98XX S GENOA AVE ,5.3,7.6,4
5/9/19,98XX S GREENWOOD ,See Follow-Up Sequential Sampling Table for Results,,
11/13/18,98XX S GREENWOOD ,5.4,11,15
4/21/21,98XX S GREENWOOD AVE,7.1,3.6,4.2
11/13/18,98XX S GREENWOOD AVE,5.4,11,15
12/16/22 19:08,98XX S GREENWOOD AVE ,2.7,1.1,1.8
6/1/16,98XX S HAMILTON AVE,5.6,3.4,1.5
3/4/19,98XX S HAMILTON AVE,1.4,< 1,< 1
10/31/19,98XX S HAMILTON AVE,1.4,< 1,2
2/1/21,98XX S HAMILTON AVE,2.1,2.1,1.1
8/1/16,98XX S HOYNE AVE,2.2,4.9,2.1
8/21/16,98XX S HOYNE AVE,1.6,3.5,2.3
1/23/19,98XX S HOYNE AVE,2.5,3,7.2
5/7/19,98XX S HOYNE AVE,1.8,5.6,2.5
9/8/19,98XX S HOYNE AVE,7.3,9.6,4.8
10/25/19,98XX S HOYNE AVE,4.4,9.9,3.2
6/7/20,98XX S HOYNE AVE,2.5,3.5,3.8
7/5/20,98XX S HOYNE AVE,4.7,7.6,2.1
9/8/19,98XX S INDIANA AVE,11,17,4.1
11/5/20,98XX S INDIANA AVE,See Follow-Up Sequential Sampling Table for Results,,
9/8/19 22:15,98XX S INDIANA AVE,11,17,4.1
11/7/23,98XX S INDIANA AVE,See Follow-Up Sequential Sampling Table for Results,,
8/14/23 8:48,98XX S INDIANA AVE ,20,5.1,0.9
8/14/23 8:48,98XX S INDIANA AVE ,20,5.1,0.9
8/5/19,98XX S INGLESIDE ,See Follow-Up Sequential Sampling Table for Results,,
4/5/19,98XX S INGLESIDE ,7.4,12,14
4/5/19,98XX S INGLESIDE AVE,7.4,12,14
9/13/19,98XX S INGLESIDE AVE,3.4,5.2,4.7
3/3/23 7:35,98XX S INGLESIDE AVE ,20,3.3,0.9
10/22/23 7:00,98XX S J ,7.8,6,3.2
3/9/22 8:40,98XX S L ,2.3,2.1,1.5
12/10/18,98XX S LEAVITT ST,2.1,7.4,< 1
10/5/19,98XX S LEAVITT ST,1.4,3.7,1.4
11/17/21,98XX S LEAVITT ST,See Follow-Up Sequential Sampling Table for Results,,
12/5/19,98XX S LEAVITT ST,3.6,20,1.9
7/24/16,98XX S LONGWOOD DR,7,2.8,2.3
8/26/19,98XX S LONGWOOD DR,5.5,8.4,5.2
7/28/19,98XX S MANISTEE AVE,7.2,11,2
9/16/19,98XX S MANISTEE AVE,6,15,12
10/7/19,98XX S MANISTEE AVE,11,20,11
8/22/16,98XX S MANISTEE AVE,5.3,7.7,15
10/8/20,98XX S MANISTEE AVE,See Follow-Up Sequential Sampling Table for Results,,
9/16/19 7:55,98XX S MANISTEE AVE,6,15,12
10/7/19 6:00,98XX S MANISTEE AVE,11,20,11
10/21/16,98XX S MANISTEE AVE,See Follow-Up Sequential Sampling Table for Results,,
8/22/16 7:00,98XX S MANISTEE AVE,5.3,7.7,15
8/5/19,98XX S MARQUETTE AVE,3.7,7,2.8
10/15/19,98XX S MARYLAND AVE,5,4.8,2.8
2/11/21,98XX S MARYLAND AVE,2.4,2.4,1.2
3/4/22,98XX S MARYLAND AVE,See Follow-Up Sequential Sampling Table for Results,,
12/22/21,98XX S MARYLAND AVE,12,13,12
3/11/23 8:15,98XX S MARYLAND AVE ,3.9,1.6,1.3
10/9/23 8:05,98XX S MARYLAND AVE ,<0.5,<0.5,<0.5
12/22/21 6:25,98XX S MARYLAND AVE ,12,13,12
2/8/22 14:00,98XX S MERRION AVE ,4.4,1.5,1.3
1/14/20,98XX S MICHIGAN AVE,1.4,< 1,< 1
8/10/21 9:00,98XX S MICHIGAN AVE ,17,5.1,3.2
1/21/19,98XX S MUSKEGON AVE,1.7,< 1,< 1
4/17/19,98XX S MUSKEGON AVE,3,3.2,4
7/10/19,98XX S MUSKEGON AVE,3.8,5.8,8.2
1/16/20,98XX S MUSKEGON AVE,1.6,3,< 1
7/17/20,98XX S MUSKEGON AVE,1.6,2.3,< 1
8/29/21 14:16,98XX S MUSKEGON AVE ,3.9,9.2,3.9
9/28/21 8:00,98XX S MUSKEGON AVE ,4.5,11,2.2
3/25/23 6:37,98XX S MUSKEGON AVE ,3.4,1.5,<0.5
8/27/16,98XX S OAKLEY AVE,6.4,5.5,4.1
3/27/19,98XX S OAKLEY AVE,3.2,3.3,1.5
4/14/19,98XX S OAKLEY AVE,3.9,7.9,4.5
7/30/19,98XX S OAKLEY AVE,3.7,13,3.2
7/29/21 18:30,98XX S PRAIRIE AVE ,4.2,6.8,4.1
12/10/18,98XX S PRINCETON AVE,4.2,1.2,< 1
8/27/19,98XX S PRINCETON AVE,2.6,6.6,6.7
8/11/19,98XX S PROSPECT AVE,2.4,5.2,3.1
9/30/19,98XX S PROSPECT AVE,2.9,4.1,7.2
3/20/24 9:28,98XX S PROSPECT AVE ,1.1,1.5,1.5
9/5/19,98XX S SANGAMON ST,3.2,3.9,2.7
12/11/16,98XX S SEELEY AVE,1.1,< 1,< 1
1/27/19,98XX S SEELEY AVE,< 1,< 1,< 1
3/14/19,98XX S SEELEY AVE,1.8,3.8,< 1
10/17/21 8:10,98XX S SEELEY AVE ,1.7,3.4,1.4
5/20/24 15:55,98XX S SEELEY AVE ,7.6,3.3,7.6
5/28/24 7:00,98XX S SEELEY AVE ,1.3,1.5,1.1
10/31/19,98XX S UNIVERSITY AVE,4.6,11,7.7
5/21/23 6:09,98XX S UNIVERSITY AVE ,7.2,12,3.8
12/12/23 13:00,98XX S UNIVERSITY AVE ,2.6,4.6,3.3
2/9/17,98XX S VAN VLISSINGEN RD,2.5,< 1,< 1
11/13/19,98XX S VAN VLISSINGEN RD,1.9,1.2,< 1
12/25/18,98XX S VANDERPOEL AVE,1.1,< 1,< 1
11/18/19,98XX S VANDERPOEL AVE,1.3,1.8,< 1
9/29/21 18:10,98XX S VANDERPOEL AVE ,1.1,1.1,1.6
10/25/19,98XX S WALDEN PKWY,2,5.8,< 1
3/5/19,98XX S WINCHESTER AVE,3.4,6.9,3.7
3/10/21,98XX S WINCHESTER AVE,3.8,7.3,3.6
8/26/19,98XX S WINSTON AVE,4.1,21,7.6
,98XX S WINSTON AVE,Customer declined further testing,,
12/28/23 7:02,98XX S WOOD ST ,6.1,16,4.3
11/12/19,98XX S WOODLAWN AVE,4.1,4.7,5
2/20/20,98XX S WOODLAWN AVE,5.4,2.8,1.8
5/31/19,98XX S YALE AVE,1.8,2.9,2.1
9/22/19,98XX S YATES AVE,3.1,11,2.4
8/30/22,98XX S YATES AVE,See Follow-Up Sequential Sampling Table for Results,,
1/30/24 7:00,98XX S YATES AVE ,1.2,1,0.5
7/26/22 9:00,98XX S YATES AVE ,6.7,21,6.4
7/26/22 9:00,98XX S YATES AVE ,6.7,21,6.4
5/24/19,99XX S ABERDEEN ST,1.6,1.6,1.3
6/12/16,99XX S ARTESIAN AVE,4.3,2.3,1.8
7/21/16,99XX S ARTESIAN AVE,2,2.5,3
7/30/16,99XX S ARTESIAN AVE,4.4,7.3,6.1
12/11/18,99XX S ARTESIAN AVE,7.7,5.2,1.5
1/27/19,99XX S ARTESIAN AVE,4,9,< 1
5/17/19,99XX S ARTESIAN AVE,1.2,2.6,3.6
3/4/16,99XX S AVENUE H ,1,1,<1
5/6/16,99XX S AVENUE H ,3.81,3.49,2.69
3/27/23 7:00,99XX S AVENUE H ,1,2.5,1.5
4/9/21,99XX S AVENUE M,< 1,< 1,< 1
9/6/16,99XX S BELL AVE,2.1,2.4,1.3
1/21/19,99XX S BELL AVE,< 1,< 1,< 1
5/2/19,99XX S BELL AVE,3.6,11,3.3
8/2/23 6:38,99XX S BELL AVE ,5.6,3.5,4.8
7/29/23 5:06,99XX S BENSLEY AVE ,2.2,2.1,2
11/27/18,99XX S BEVERLY AVE,1.3,< 1,< 1
11/12/19,99XX S BEVERLY AVE,< 1,< 1,< 1
8/20/21 10:38,99XX S BEVERLY AVE ,<1.0,<1.0,<1.0
9/19/19,99XX S CALHOUN AVE,5.6,10,3.2
9/30/19,99XX S CALHOUN AVE,6.9,23,7
,99XX S CALHOUN AVE,Customer declined further testing,,
8/30/16,99XX S CALIFORNIA AVE,3.2,< 1,2.7
11/19/19,99XX S CALIFORNIA AVE,1.7,< 1,< 1
6/12/19,99XX S CALIFORNIA AVE,6.6,20,2.2
10/8/19 8:10,99XX S CALIFORNIA AVE,See Follow-Up Sequential Sampling Table for Results,,
6/12/19,99XX S CALIFORNIA AVE,6.6,20,2.2
2/25/24 9:23,99XX S CALIFORNIA AVE ,1.1,1.4,0.7
5/12/19,99XX S CALUMET AVE,3,1.7,1.6
11/15/18,99XX S CAMPBELL AVE,6.4,11,2.5
1/22/19,99XX S CAMPBELL AVE,1.6,4.2,< 1
9/3/19,99XX S CAMPBELL AVE,2.4,4.5,2.2
1/18/20,99XX S CAMPBELL AVE,2.1,1.5,< 1
9/21/21 9:00,99XX S CAMPBELL AVE ,4.2,9.9,3.9
9/21/16,99XX S CARPENTER ST,3.4,7.6,3.3
2/6/20,99XX S CARPENTER ST,3.1,5.6,2.5
6/22/23 7:15,99XX S CARPENTER ST ,1.1,1.7,5.4
10/25/16,99XX S CHARLES ST,1.2,1,< 1
7/10/18,99XX S CHARLES ST,4.8,12,5.2
5/18/19,99XX S CHARLES ST,6.6,8.2,3.2
6/4/19,99XX S CHARLES ST,1.6,2.9,1.2
8/1/19,99XX S CHARLES ST,5.4,9,11
9/15/21,99XX S CHARLES ST,See Follow-Up Sequential Sampling Table for Results,,
8/1/19,99XX S CHARLES ST,5.4,9,11
10/14/21 8:00,99XX S CHARLES ST ,4.4,11,7.9
3/15/19,99XX S CLAREMONT AVE,2.2,1.4,1.9
5/4/19,99XX S CLAREMONT AVE,2.6,5.1,2.1
4/12/19,99XX S CLYDE AVE,6.8,4.1,2.7
6/25/19,99XX S CLYDE AVE,10,18,2.1
8/27/19,99XX S CLYDE AVE,See Follow-Up Sequential Sampling Table for Results,,
6/25/19,99XX S CLYDE AVE,10,18,2.1
11/22/19,99XX S CRANDON ,See Follow-Up Sequential Sampling Table for Results,,
7/22/19,99XX S CRANDON ,6.3,15,15
7/22/19,99XX S CRANDON AVE,6.3,15,15
11/21/18,99XX S DAMEN AVE,2,3.3,7.5
2/23/19,99XX S DAMEN AVE,1.2,3.5,< 1
2/28/21,99XX S DAMEN AVE,< 1,3,< 1
2/18/22,99XX S DAMEN AVE,See Follow-Up Sequential Sampling Table for Results,,
9/5/21,99XX S DAMEN AVE,5.1,6.6,8.4
9/5/21 13:20,99XX S DAMEN AVE ,5.1,6.6,8.4
5/17/22 10:00,99XX S DAMEN AVE ,13,8.7,5.8
5/17/22 10:00,99XX S DAMEN AVE ,5.4,5.3,5.1
12/17/23 7:36,99XX S DAMEN AVE ,2.9,5.2,2.3
5/10/18,99XX S EMERALD AVE,3.1,2.2,1.7
3/1/18,99XX S FAIRFIELD AVE,< 1,3.5,< 1
2/11/20,99XX S FAIRFIELD AVE,3.1,8.7,< 1
12/13/21 7:45,99XX S FAIRFIELD AVE ,2.8,1.1,0.6
7/6/22 8:22,99XX S FAIRFIELD AVE ,2.9,5.8,3.7
8/2/21 12:07,99XX S FOREST AVE ,6.7,7.1,4.6
6/27/16,99XX S GREEN ST,2.5,8,6.1
7/9/18,99XX S GREEN ST,6.5,2.9,2
12/12/18,99XX S GREEN ST,< 1,< 1,< 1
9/3/20,99XX S HAMILTON AVE,1.2,< 1,< 1
5/8/22 4:40,99XX S HAMILTON AVE ,2.1,5.5,1.5
7/30/23 7:35,99XX S HAMILTON AVE ,2.1,5.5,1.7
2/14/20,99XX S HOXIE AVE,1.7,4.4,< 1
11/16/23,99XX S HOXIE AVE,See Follow-Up Sequential Sampling Table for Results,,
9/20/22 6:58,99XX S HOXIE AVE ,7.5,8.2,13
4/24/19,99XX S HOYNE AVE,2.1,1.8,< 1
10/22/19,99XX S HOYNE AVE,4.2,7.2,2.6
9/30/23 15:20,99XX S HOYNE AVE ,4.8,6.9,7.6
2/22/19,99XX S LA SALLE ST,1.8,1.2,1.3
7/9/19,99XX S LA SALLE ST,2.5,7.3,1.8
2/7/19,99XX S LA SALLE ST,46,4.9,1.2
10/24/19,99XX S LAFAYETTE ,See Follow-Up Sequential Sampling Table for Results,,
7/11/19,99XX S LAFAYETTE ,14,21,3.8
4/25/19,99XX S LAFAYETTE AVE,8,10,5.3
5/10/19,99XX S LAFAYETTE AVE,3,7,2.8
11/16/18,99XX S LAFAYETTE AVE,11,16,2.9
7/11/19,99XX S LAFAYETTE AVE,14,21,3.8
6/2/21,99XX S LAFAYETTE AVE,See Follow-Up Sequential Sampling Table for Results,,
11/16/18,99XX S LAFAYETTE AVE,11,16,2.9
8/13/21 7:00,99XX S LAFAYETTE AVE ,4.4,8.5,3.3
9/10/22 7:20,99XX S LAFAYETTE AVE ,2.2,2,1.7
9/30/23 7:30,99XX S LAFAYETTE AVE ,1.8,<0.5,<0.5
1/8/24 7:03,99XX S LAFAYETTE AVE ,<0.5,<0.5,<0.5
5/30/19,99XX S LASALLE ,See Follow-Up Sequential Sampling Table for Results,,
2/7/19,99XX S LASALLE ,46,4.9,1.2
8/15/16,99XX S LEAVITT ST,< 1,4.4,1.5
6/2/19,99XX S LEAVITT ST,2.3,2.8,2.1
7/12/19,99XX S LEAVITT ST,1.4,1.1,< 1
8/19/19,99XX S LEAVITT ST,3.5,21,7.9
8/19/19,99XX S LEAVITT ST,3.5,21,7.9
11/18/20,99XX S LEAVITT ST,See Follow-Up Sequential Sampling Table for Results,,
9/28/21 16:33,99XX S LEAVITT ST ,1.5,1.1,<1.0
1/5/19,99XX S LONGWOOD DR,12,11,13
3/21/19,99XX S LONGWOOD DR,See Follow-Up Sequential Sampling Table for Results,,
1/5/19,99XX S LONGWOOD DR,12,11,13
10/12/21 15:29,99XX S LONGWOOD DR ,3.3,6.6,5.8
11/5/21 20:55,99XX S LONGWOOD DR ,14,7.5,4.3
4/2/16,99XX S MALTA AVE,1.21,1.22,1.14
9/22/19,99XX S MAPLEWOOD AVE,9.6,5.2,2
1/13/20,99XX S MAPLEWOOD AVE,2.8,1.6,< 1
6/13/16,99XX S MERRILL AVE,5.4,12,6.5
6/18/19,99XX S MERRILL AVE,3.6,12,4.5
11/5/19,99XX S MERRILL AVE,610,34,14
1/21/20,99XX S MERRILL AVE,See Follow-Up Sequential Sampling Table for Results,,
11/5/19,99XX S MERRILL AVE,610,334,14
2/14/23 12:00,99XX S MERRILL AVE ,2.2,1.7,1.1
9/8/23 5:40,99XX S MERRILL AVE ,2.8,<0.5,<0.5
12/12/19,99XX S MORGAN ST,3.3,4.3,2.3
8/1/22,99XX S MORGAN ST,See Follow-Up Sequential Sampling Table for Results,,
10/31/21 8:06,99XX S MORGAN ST,12,15,14
6/6/19,99XX S MORGAN ST,13,6.7,14
,99XX S MORGAN ST,Customer declined further testing,,
10/31/21 8:06,99XX S MORGAN ST ,12,15,14
11/21/23 9:00,99XX S N ,1.3,1.6,0.7
5/26/23 8:00,99XX S NORMAL AVE ,2.6,2.8,3.9
2/23/19,99XX S OAKLEY AVE,2.9,4.1,< 1
3/8/19,99XX S OAKLEY AVE,1.6,5.5,< 1
9/4/19,99XX S OAKLEY AVE,3.5,5.7,2.1
1/3/20,99XX S OAKLEY AVE,6,7,1.9
5/15/21,99XX S OAKLEY AVE,3.3,5.4,4
9/30/21 7:13,99XX S OAKLEY AVE ,1.9,13,4.3
10/31/21 19:08,99XX S OAKLEY AVE ,2.9,2.8,1.1
5/16/24 4:00,99XX S OAKLEY AVE ,3.5,16,4.1
8/17/22 2:00,99XX S OGLESBY AVE ,4.4,6.2,6.9
8/30/22 8:10,99XX S OGLESBY AVE ,6.7,11,3.9
6/27/23 1:30,99XX S OGLESBY AVE ,2.7,3.6,3.6
12/6/19,99XX S PEORIA ST,1.3,< 1,< 1
8/7/23 16:10,99XX S PEORIA ST ,1.6,2.2,1.3
2/4/16,99XX S PERRY AVE,5.18,<1,<1
4/20/16,99XX S PERRY AVE,<1,1.67,<1
5/1/19,99XX S PERRY AVE,< 1,3.2,1.4
2/4/16,99XX S PERRY AVE,18.6,<1,<1
5/14/16,99XX S PERRY AVE,See Follow-Up Sequential Sampling Table for Results,,
9/25/21 8:30,99XX S Perry Ave ,<1.0,2.3,1.3
1/26/22 8:15,99XX S PERRY AVE ,2.7,1.1,1.3
12/14/22 9:12,99XX S PERRY AVE ,1.1,1,1.5
6/27/24 5:17,99XX S PERRY AVE ,7.7,20,4.9
2/4/16,99XX S PERRY AVE*,18.6,<1,<1
11/17/19,99XX S PRINCETON AVE,8.1,12,3.5
7/30/23 6:29,99XX S PRINCETON AVE ,5.2,5.8,9.5
11/4/19,99XX S PROSPECT AVE,3,4.4,3
12/31/19,99XX S PROSPECT AVE,4.5,11,2.6
7/10/16,99XX S PROSPECT AVE,8.7,12,15
8/22/16,99XX S PROSPECT AVE,See Follow-Up Sequential Sampling Table for Results,,
7/10/16 14:00,99XX S PROSPECT AVE,8.7,12,15
9/15/21 6:52,99XX S PROSPECT AVE ,1.5,<1.0,1.1
3/18/23 9:53,99XX S PROSPECT AVE ,8.8,8.7,3.7
5/11/23 15:00,99XX S PROSPECT AVE ,6.7,9.9,17
8/6/16,99XX S SANGAMON ST,4.1,2.5,2.6
10/31/19,99XX S SANGAMON ST,1.3,5.4,2.2
3/8/20,99XX S SANGAMON ST,3.5,4.9,1.6
9/6/19,99XX S SANGAMON ST,6.4,16,16
3/6/20,99XX S SANGAMON ST,See Follow-Up Sequential Sampling Table for Results,,
9/6/19,99XX S SANGAMON ST,6.4,16,16
5/8/17,99XX S SEELEY AVE,1.4,1.7,1
10/11/19,99XX S SEELEY AVE,3.9,10,4.8
8/5/18,99XX S TALMAN AVE,4,11,2.1
2/26/19,99XX S TALMAN AVE,1,1.6,< 1
4/29/19,99XX S THROOP ST,4.3,4.7,1.9
7/10/19,99XX S THROOP ST,1.8,4,3.1
12/16/23 6:25,99XX S UNION AVE ,6,6.8,11
4/28/23 9:00,99XX S VAN VLISSINGEN RD ,3.4,<0.5,<0.5
8/14/19,99XX S WALLACE ST,5.4,4.3,3.1
10/10/19,99XX S WALLACE ST,3.6,5.4,2
5/23/23 7:00,99XX S WALLACE ST ,<0.5,2.2,<0.5
4/25/19,99XX S WASHTENAW AVE,1.5,2,2.4
9/2/19,99XX S WASHTENAW AVE,3.5,3.1,< 1
7/17/23 4:58,99XX S Washtenaw Ave ,3,8.3,1.3
10/18/19,99XX S WENTWORTH AVE,1.9,1.5,1.5
11/25/18,99XX S WINCHESTER AVE,10,10,2.5
3/4/19,99XX S WINCHESTER AVE,2.5,2.2,1.3
1/27/20,99XX S WINCHESTER AVE,2,3.5,3.1
1/21/20,99XX S WINSTON AVE,1.6,4,3.2
7/9/20,99XX S WINSTON AVE,1.8,2.4,1.8
2/7/24 5:59,99XX S WINSTON AVE ,0.9,0.5,<0.5
7/27/18,9XX E 101ST ST,1.9,1.2,1.1
1/26/20,9XX E 40TH ST,< 1,< 1,< 1
7/21/19,9XX E 42ND PL,< 1,< 1,< 1
10/25/23 6:20,9XX E 44TH ST ,3.3,1.6,4
4/6/19,9XX E 45TH ST,2.5,5.1,3.1
8/30/19,9XX E 46TH ST,9.7,17,7.7
,9XX E 46TH ST,Customer declined further testing,,
1/20/22 7:55,9XX E 48TH ST ,<0.5,<0.5,<0.5
5/17/18,9XX E 52ND ST,< 1,< 1,< 1
4/27/24 9:02,9XX E 52ND ST ,<0.5,<0.5,<0.5
4/21/19,9XX E 54TH PL,2.3,3.5,1.5
4/1/21,9XX E 54TH ST,< 1,< 1,< 1
3/22/24 7:59,9XX E 54TH ST ,<0.5,<0.5,<0.5
7/25/16,9XX E 55TH ST,2.2,1.1,< 1
10/10/16,9XX E 55TH ST,< 1,< 1,< 1
11/30/20,9XX E 61ST ST,< 1,< 1,< 1
12/7/22 10:30,9XX E 61ST ST ,<0.5,<0.5,<0.5
11/5/19,9XX E 83RD ST,< 1,< 1,< 1
8/30/22 7:00,9XX E 83RD ST ,<0.5,0.5,0.5
2/19/24 13:00,9XX E 83RD ST ,7.5,1.1,0.9
5/14/16,9XX E 84TH PL,1.47,1.24,<1
2/24/20,9XX E 84TH ST,1.4,7.2,< 1
6/27/18,9XX E HYDE PARK BLVD,< 1,< 1,< 1
10/1/19,9XX E HYDE PARK BLVD,1.2,1.2,1.3
4/13/24 7:09,9XX E HYDE PARK BLVD ,<0.5,<0.5,<0.5
11/30/20,9XX N ASHLAND AVE,< 1,< 1,< 1
2/8/24 5:26,9XX N ASHLAND AVE ,<0.5,<0.5,<0.5
9/4/19,9XX N AVERS AVE,1.1,< 1,< 1
6/6/22 7:00,9XX N CENTRAL PARK AVE ,<0.5,<0.5,<0.5
12/16/23 7:43,9XX N CENTRAL PARK AVE ,8.8,6.4,1.8
2/22/20,9XX N DAMEN AVE,< 1,< 1,< 1
4/4/21,9XX N DAMEN AVE,< 1,< 1,< 1
7/8/18,9XX N DAMEN AVE,23,4.8,4.2
9/18/18,9XX N DAMEN AVE,See Follow-Up Sequential Sampling Table for Results,,
7/8/18,9XX N DAMEN AVE,23,4.8,4.2
10/24/22 14:00,9XX N DAMEN AVE ,4.1,2.9,2.4
11/9/22 6:45,9XX N DAMEN AVE ,0.6,1.2,0.9
8/23/23 19:00,9XX N DAMEN AVE ,0.8,0.8,1.2
12/30/23 7:00,9XX N DAMEN AVE ,<0.5,<0.5,<0.5
5/22/19,9XX N DRAKE AVE,5.8,5.4,2.5
6/19/19,9XX N DRAKE AVE,2,2,1.9
5/28/18,9XX N ELIZABETH ST,< 1,< 1,< 1
6/30/20,9XX N ELSTON AVE,< 1,< 1,< 1
4/21/16,9XX N FAIRFIELD AVE,1.42,1.86,1.18
7/13/18,9XX N FAIRFIELD AVE,< 1,< 1,< 1
4/22/19,9XX N FAIRFIELD AVE,3.1,2.6,2.4
10/24/19,9XX N FAIRFIELD AVE,5.6,6.1,4
4/26/21,9XX N FAIRFIELD AVE,1,2.7,2.2
9/21/21,9XX N FAIRFIELD AVE,See Follow-Up Sequential Sampling Table for Results,,
11/12/20,9XX N FAIRFIELD AVE,7.7,22,6.5
12/9/22 23:27,9XX N FAIRFIELD AVE ,1.6,2.9,1
7/13/22 5:24,9XX N FRANCISCO AVE ,3.7,5.4,6
11/7/22 17:45,9XX N HAMLIN AVE ,3.7,6.5,2.3
8/7/23 7:00,9XX N HAMLIN AVE ,1.3,1.6,1.3
10/28/18,9XX N HERMITAGE AVE,< 1,< 1,< 1
4/24/19,9XX N HERMITAGE AVE,< 1,< 1,< 1
12/28/19,9XX N HERMITAGE AVE,< 1,< 1,< 1
7/27/20,9XX N HERMITAGE AVE,< 1,< 1,< 1
2/10/24 6:49,9XX N HERMITAGE AVE ,<0.5,<0.5,<0.5
7/11/22 5:59,9XX N HOMAN AVE ,3.3,4.5,4.6
6/6/18,9XX N HONORE ST,2.8,9.5,3.6
12/19/19,9XX N HONORE ST,< 1,< 1,< 1
2/9/20,9XX N HONORE ST,< 1,< 1,< 1
7/9/21,9XX N HONORE ST,< 1,< 1,< 1
5/10/22 7:15,9XX N HONORE ST ,<0.5,<0.5,<0.5
3/22/24 8:00,9XX N HONORE ST ,<0.5,<0.5,<0.5
8/25/16,9XX N HOYNE AVE,2.5,10,2.8
